id	output
{"blockNumber":"16982830","chainId":999,"poolAddress":"0xa579d38ef405c381e68d2f78ef71289bfcd87e9d"}	2500
{"blockNumber":"16982890","chainId":999,"poolAddress":"0xa579d38ef405c381e68d2f78ef71289bfcd87e9d"}	2500
{"blockNumber":"16982957","chainId":999,"poolAddress":"0xa579d38ef405c381e68d2f78ef71289bfcd87e9d"}	2500
{"blockNumber":"16983050","chainId":999,"poolAddress":"0xa579d38ef405c381e68d2f78ef71289bfcd87e9d"}	2500
{"blockNumber":"16983147","chainId":999,"poolAddress":"0xa579d38ef405c381e68d2f78ef71289bfcd87e9d"}	2500
{"blockNumber":"16983165","chainId":999,"poolAddress":"0xa579d38ef405c381e68d2f78ef71289bfcd87e9d"}	2500
{"blockNumber":"16983239","chainId":999,"poolAddress":"0xa579d38ef405c381e68d2f78ef71289bfcd87e9d"}	2500
{"blockNumber":"16983729","chainId":999,"poolAddress":"0xa579d38ef405c381e68d2f78ef71289bfcd87e9d"}	2500
{"blockNumber":"16983746","chainId":999,"poolAddress":"0xa579d38ef405c381e68d2f78ef71289bfcd87e9d"}	2500
{"blockNumber":"16983850","chainId":999,"poolAddress":"0xa579d38ef405c381e68d2f78ef71289bfcd87e9d"}	2500
{"blockNumber":"16983863","chainId":999,"poolAddress":"0xa579d38ef405c381e68d2f78ef71289bfcd87e9d"}	2500
{"blockNumber":"16984220","chainId":999,"poolAddress":"0xa579d38ef405c381e68d2f78ef71289bfcd87e9d"}	2500
{"blockNumber":"16984322","chainId":999,"poolAddress":"0xa579d38ef405c381e68d2f78ef71289bfcd87e9d"}	2500
{"blockNumber":"16984362","chainId":999,"poolAddress":"0xa579d38ef405c381e68d2f78ef71289bfcd87e9d"}	2500
{"blockNumber":"16984363","chainId":999,"poolAddress":"0xa579d38ef405c381e68d2f78ef71289bfcd87e9d"}	2500
{"blockNumber":"16984571","chainId":999,"poolAddress":"0xa579d38ef405c381e68d2f78ef71289bfcd87e9d"}	2500
{"blockNumber":"16984651","chainId":999,"poolAddress":"0xa579d38ef405c381e68d2f78ef71289bfcd87e9d"}	2500
{"blockNumber":"16989924","chainId":999,"poolAddress":"0xa579d38ef405c381e68d2f78ef71289bfcd87e9d"}	2500
{"blockNumber":"16982829","chainId":999,"poolAddress":"0xe86b14c11ec72a66892b1f38a85a76e160b0269c"}	10000
{"blockNumber":"16985008","chainId":999,"poolAddress":"0xe86b14c11ec72a66892b1f38a85a76e160b0269c"}	10000
{"blockNumber":"16982185","chainId":999,"poolAddress":"0x4f801b1aa77dabe8d61baa9f419e93fb8b257f9f"}	2500
{"blockNumber":"16982458","chainId":999,"poolAddress":"0x4f801b1aa77dabe8d61baa9f419e93fb8b257f9f"}	2500
{"blockNumber":"16982696","chainId":999,"poolAddress":"0x4f801b1aa77dabe8d61baa9f419e93fb8b257f9f"}	2500
{"blockNumber":"16982906","chainId":999,"poolAddress":"0x4f801b1aa77dabe8d61baa9f419e93fb8b257f9f"}	2500
{"blockNumber":"16982908","chainId":999,"poolAddress":"0x4f801b1aa77dabe8d61baa9f419e93fb8b257f9f"}	2500
{"blockNumber":"16983201","chainId":999,"poolAddress":"0x4f801b1aa77dabe8d61baa9f419e93fb8b257f9f"}	2500
{"blockNumber":"16983202","chainId":999,"poolAddress":"0x4f801b1aa77dabe8d61baa9f419e93fb8b257f9f"}	2500
{"blockNumber":"16984761","chainId":999,"poolAddress":"0x4f801b1aa77dabe8d61baa9f419e93fb8b257f9f"}	2500
{"blockNumber":"16985127","chainId":999,"poolAddress":"0x4f801b1aa77dabe8d61baa9f419e93fb8b257f9f"}	2500
{"blockNumber":"16985138","chainId":999,"poolAddress":"0x4f801b1aa77dabe8d61baa9f419e93fb8b257f9f"}	2500
{"blockNumber":"16985157","chainId":999,"poolAddress":"0x4f801b1aa77dabe8d61baa9f419e93fb8b257f9f"}	2500
{"blockNumber":"16985189","chainId":999,"poolAddress":"0x4f801b1aa77dabe8d61baa9f419e93fb8b257f9f"}	2500
{"blockNumber":"16987606","chainId":999,"poolAddress":"0x4f801b1aa77dabe8d61baa9f419e93fb8b257f9f"}	2500
{"blockNumber":"16987664","chainId":999,"poolAddress":"0x4f801b1aa77dabe8d61baa9f419e93fb8b257f9f"}	2500
{"blockNumber":"16987725","chainId":999,"poolAddress":"0x4f801b1aa77dabe8d61baa9f419e93fb8b257f9f"}	2500
{"blockNumber":"16987980","chainId":999,"poolAddress":"0x4f801b1aa77dabe8d61baa9f419e93fb8b257f9f"}	2500
{"blockNumber":"16988640","chainId":999,"poolAddress":"0x4f801b1aa77dabe8d61baa9f419e93fb8b257f9f"}	2500
{"blockNumber":"16988680","chainId":999,"poolAddress":"0x4f801b1aa77dabe8d61baa9f419e93fb8b257f9f"}	2500
{"blockNumber":"16988701","chainId":999,"poolAddress":"0x4f801b1aa77dabe8d61baa9f419e93fb8b257f9f"}	2500
{"blockNumber":"16988900","chainId":999,"poolAddress":"0x4f801b1aa77dabe8d61baa9f419e93fb8b257f9f"}	2500
{"blockNumber":"16988914","chainId":999,"poolAddress":"0x4f801b1aa77dabe8d61baa9f419e93fb8b257f9f"}	2500
{"blockNumber":"16989387","chainId":999,"poolAddress":"0x4f801b1aa77dabe8d61baa9f419e93fb8b257f9f"}	2500
{"blockNumber":"16989388","chainId":999,"poolAddress":"0x4f801b1aa77dabe8d61baa9f419e93fb8b257f9f"}	2500
{"blockNumber":"16990892","chainId":999,"poolAddress":"0x4f801b1aa77dabe8d61baa9f419e93fb8b257f9f"}	2500
{"blockNumber":"16991061","chainId":999,"poolAddress":"0x4f801b1aa77dabe8d61baa9f419e93fb8b257f9f"}	2500
{"blockNumber":"16983804","chainId":999,"poolAddress":"0x97584240245b1ec7f890c4446b539c0ec0016ccd"}	500
{"blockNumber":"16983860","chainId":999,"poolAddress":"0x97584240245b1ec7f890c4446b539c0ec0016ccd"}	500
{"blockNumber":"16984253","chainId":999,"poolAddress":"0x97584240245b1ec7f890c4446b539c0ec0016ccd"}	500
{"blockNumber":"16984358","chainId":999,"poolAddress":"0x97584240245b1ec7f890c4446b539c0ec0016ccd"}	500
{"blockNumber":"16984468","chainId":999,"poolAddress":"0x97584240245b1ec7f890c4446b539c0ec0016ccd"}	500
{"blockNumber":"16984505","chainId":999,"poolAddress":"0x97584240245b1ec7f890c4446b539c0ec0016ccd"}	500
{"blockNumber":"16984517","chainId":999,"poolAddress":"0x97584240245b1ec7f890c4446b539c0ec0016ccd"}	500
{"blockNumber":"16984584","chainId":999,"poolAddress":"0x97584240245b1ec7f890c4446b539c0ec0016ccd"}	500
{"blockNumber":"16984638","chainId":999,"poolAddress":"0x97584240245b1ec7f890c4446b539c0ec0016ccd"}	500
{"blockNumber":"16984699","chainId":999,"poolAddress":"0x97584240245b1ec7f890c4446b539c0ec0016ccd"}	500
{"blockNumber":"16984847","chainId":999,"poolAddress":"0x97584240245b1ec7f890c4446b539c0ec0016ccd"}	500
{"blockNumber":"16986328","chainId":999,"poolAddress":"0x97584240245b1ec7f890c4446b539c0ec0016ccd"}	500
{"blockNumber":"16986916","chainId":999,"poolAddress":"0x97584240245b1ec7f890c4446b539c0ec0016ccd"}	500
{"blockNumber":"16983806","chainId":999,"poolAddress":"0x93719b3a73a71c9930de58cbf19d1b552d663f48"}	100
{"blockNumber":"16983877","chainId":999,"poolAddress":"0x93719b3a73a71c9930de58cbf19d1b552d663f48"}	100
{"blockNumber":"16984034","chainId":999,"poolAddress":"0x93719b3a73a71c9930de58cbf19d1b552d663f48"}	100
{"blockNumber":"16984468","chainId":999,"poolAddress":"0x93719b3a73a71c9930de58cbf19d1b552d663f48"}	100
{"blockNumber":"16984504","chainId":999,"poolAddress":"0x93719b3a73a71c9930de58cbf19d1b552d663f48"}	100
{"blockNumber":"16984505","chainId":999,"poolAddress":"0x93719b3a73a71c9930de58cbf19d1b552d663f48"}	100
{"blockNumber":"16984517","chainId":999,"poolAddress":"0x93719b3a73a71c9930de58cbf19d1b552d663f48"}	100
{"blockNumber":"16984699","chainId":999,"poolAddress":"0x93719b3a73a71c9930de58cbf19d1b552d663f48"}	100
{"blockNumber":"16985293","chainId":999,"poolAddress":"0x93719b3a73a71c9930de58cbf19d1b552d663f48"}	100
{"blockNumber":"16986328","chainId":999,"poolAddress":"0x93719b3a73a71c9930de58cbf19d1b552d663f48"}	100
{"blockNumber":"16986772","chainId":999,"poolAddress":"0x93719b3a73a71c9930de58cbf19d1b552d663f48"}	100
{"blockNumber":"16986841","chainId":999,"poolAddress":"0x93719b3a73a71c9930de58cbf19d1b552d663f48"}	100
{"blockNumber":"16987133","chainId":999,"poolAddress":"0x93719b3a73a71c9930de58cbf19d1b552d663f48"}	100
{"blockNumber":"16989993","chainId":999,"poolAddress":"0x93719b3a73a71c9930de58cbf19d1b552d663f48"}	100
{"blockNumber":"16991770","chainId":999,"poolAddress":"0x93719b3a73a71c9930de58cbf19d1b552d663f48"}	100
{"blockNumber":"16982573","chainId":999,"poolAddress":"0xc025fdb71f748a13b4aa4b703369f78d42bdcd38"}	100
{"blockNumber":"16984014","chainId":999,"poolAddress":"0xc025fdb71f748a13b4aa4b703369f78d42bdcd38"}	100
{"blockNumber":"16984109","chainId":999,"poolAddress":"0xc025fdb71f748a13b4aa4b703369f78d42bdcd38"}	100
{"blockNumber":"16988984","chainId":999,"poolAddress":"0xc025fdb71f748a13b4aa4b703369f78d42bdcd38"}	100
{"blockNumber":"16990862","chainId":999,"poolAddress":"0xc025fdb71f748a13b4aa4b703369f78d42bdcd38"}	100
{"blockNumber":"16991912","chainId":999,"poolAddress":"0xc025fdb71f748a13b4aa4b703369f78d42bdcd38"}	100
{"blockNumber":"16992351","chainId":999,"poolAddress":"0xc025fdb71f748a13b4aa4b703369f78d42bdcd38"}	100
{"blockNumber":"16984785","chainId":999,"poolAddress":"0x0f5ae63430d303c364617597edd479a01a6d20c2"}	100
{"blockNumber":"16985167","chainId":999,"poolAddress":"0x0f5ae63430d303c364617597edd479a01a6d20c2"}	100
{"blockNumber":"16985924","chainId":999,"poolAddress":"0x0f5ae63430d303c364617597edd479a01a6d20c2"}	100
{"blockNumber":"16987999","chainId":999,"poolAddress":"0x0f5ae63430d303c364617597edd479a01a6d20c2"}	100
{"blockNumber":"16986263","chainId":999,"poolAddress":"0xd09487cc703ea239026bd139907af4cbb7f8891c"}	500
{"blockNumber":"16982057","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16982202","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16982206","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16982210","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16982244","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16982246","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16982253","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16982260","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16982418","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16982501","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16982507","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16982536","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16982542","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16982547","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16982553","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16982669","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16982687","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16982700","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16982711","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16982865","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16982917","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16982922","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16982933","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16982939","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16982981","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16983166","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16983181","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16984080","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16984084","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16984116","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16984141","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16984145","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16984148","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16984195","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16984205","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16984261","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16984543","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16984762","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16985245","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16985267","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16985276","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16985366","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16985378","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16985449","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16985914","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16986032","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16986042","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16986047","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16986051","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16986073","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16986126","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16986132","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16986154","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16986161","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16986162","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16986171","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16986188","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16986194","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16986204","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16986215","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16986275","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16986279","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16986286","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16986303","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16986307","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16986312","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16986321","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16986343","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16986346","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16986352","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16986365","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16986378","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16986388","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16986409","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16986422","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16986444","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16986455","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16986461","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16986465","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16986479","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16986486","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16986492","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16986511","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16986526","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16986539","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16986580","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16986595","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16986619","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16986713","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16986726","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16986772","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16986812","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16986816","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16986821","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16986825","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16987236","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16987239","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16987254","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16987303","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16987328","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16987471","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16987501","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16987507","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16987533","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16987635","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16987636","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16987665","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16987672","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16987680","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16987687","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16987712","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16987718","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16988340","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16988362","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16988371","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16988375","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16988392","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16988402","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16988403","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16988434","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16988444","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16988447","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16988463","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16988490","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16988500","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16988531","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16988539","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
{"blockNumber":"16988575","chainId":999,"poolAddress":"0xc22fad66665343d385608cc45d2e1484f9ba8d6b"}	2500
